0.9880000352859497	0.03100000135600567	1.0	0.9950000643730164	0.281000018119812	0.7380000352859497	0.003000000026077032	0.4910000264644623	1.0	0.15800000727176666	0.0	0.0	0.367000013589859	0.0	1.0	0.11700000613927841	0.0	1.0	0.39000001549720764	1.0	0.0	0.0	0.5250000357627869	1.0	0.0	0.0	1.0	0.984000027179718	0.9440000653266907	0.003000000026077032	0.9980000257492065	1.0	0.0	0.05000000074505806	1.0	1.0	1.0	0.16100001335144043	0.0	0.0	1.0	1.0	0.0	1.0	0.7550000548362732	0.0	0.0	0.0	0.0	0.0	0.17100000381469727	0.999000072479248	0.8950000405311584	0.0010000000474974513	1.0	1.0	0.1340000033378601	1.0	0.909000039100647	0.9290000200271606	0.01900000125169754	0.971000075340271	1.0	0.9930000305175781
1.0	0.0	1.0	1.0	0.046000003814697266	0.320000022649765	0.0020000000949949026	0.8910000324249268	1.0	0.06700000166893005	0.0	0.0	0.12600000202655792	0.0	1.0	0.007000000216066837	0.0	1.0	0.05900000408291817	1.0	0.0	0.0	0.8610000610351562	1.0	0.0	0.0	1.0	0.9530000686645508	0.9930000305175781	0.012000000104308128	0.9950000643730164	1.0	0.0	0.08500000089406967	1.0	1.0	1.0	0.5160000324249268	0.0	0.0	1.0	1.0	0.0	1.0	0.9720000624656677	0.0	0.0	0.0	0.0	0.0	0.5330000519752502	1.0	0.6530000567436218	0.0	1.0	1.0	0.03100000135600567	1.0	0.9900000691413879	0.9540000557899475	0.0	0.9340000152587891	1.0	1.0
0.999000072479248	0.007000000216066837	1.0	1.0	0.06800000369548798	0.2540000081062317	0.0	0.8660000562667847	1.0	0.09100000560283661	0.0	0.0	0.14100000262260437	0.0	1.0	0.030000001192092896	0.0	1.0	0.10300000756978989	1.0	0.0	0.0	0.8270000219345093	1.0	0.0	0.0	1.0	0.9200000166893005	0.9830000400543213	0.0	0.9970000386238098	1.0	0.0	0.2410000115633011	1.0	1.0	1.0	0.38200002908706665	0.0	0.0	1.0	1.0	0.0	1.0	0.9390000700950623	0.0	0.0	0.0	0.0	0.0	0.48000001907348633	1.0	0.7100000381469727	0.0	1.0	1.0	0.03700000047683716	1.0	0.9760000705718994	0.9880000352859497	0.0020000000949949026	0.9600000381469727	1.0	0.999000072479248
1.0	0.0020000000949949026	1.0	1.0	0.01900000125169754	0.21000000834465027	0.0	0.9450000524520874	1.0	0.11300000548362732	0.0	0.0	0.125	0.0	1.0	0.006000000052154064	0.0	1.0	0.018000001087784767	1.0	0.0	0.0	0.8820000290870667	1.0	0.0	0.0	1.0	0.9510000348091125	0.9790000319480896	0.009000000543892384	0.9960000514984131	1.0	0.0	0.16300000250339508	1.0	1.0	1.0	0.6630000472068787	0.0	0.0	1.0	1.0	0.0	1.0	0.9820000529289246	0.0	0.0	0.0	0.0	0.0	0.5600000023841858	1.0	0.48600003123283386	0.0	1.0	1.0	0.03200000151991844	1.0	0.9930000305175781	0.9810000658035278	0.0	0.8860000371932983	1.0	0.999000072479248
1.0	0.0010000000474974513	1.0	0.999000072479248	0.04000000283122063	0.1210000067949295	0.0	0.9630000591278076	1.0	0.04200000315904617	0.0	0.0	0.052000001072883606	0.0	1.0	0.01600000075995922	0.0	1.0	0.026000000536441803	1.0	0.0	0.0	0.9470000267028809	1.0	0.0	0.0	1.0	0.9050000309944153	0.9940000176429749	0.005000000353902578	0.9860000610351562	1.0	0.0	0.3070000112056732	1.0	1.0	1.0	0.44200003147125244	0.0	0.0	1.0	1.0	0.0	1.0	0.987000048160553	0.0	0.0	0.0	0.0	0.0	0.609000027179718	1.0	0.6520000100135803	0.0	1.0	1.0	0.006000000052154064	1.0	0.9820000529289246	0.9880000352859497	0.0010000000474974513	0.9300000667572021	1.0	0.999000072479248
0.999000072479248	0.0010000000474974513	1.0	1.0	0.014000000432133675	0.21900001168251038	0.0	0.9520000219345093	1.0	0.10100000351667404	0.0	0.0	0.10500000417232513	0.0	1.0	0.007000000216066837	0.0	1.0	0.023000001907348633	1.0	0.0	0.0	0.8940000534057617	1.0	0.0	0.0	1.0	0.968000054359436	0.9860000610351562	0.01100000087171793	0.9880000352859497	1.0	0.0	0.22300000488758087	1.0	1.0	1.0	0.5700000524520874	0.0010000000474974513	0.0	1.0	1.0	0.0	1.0	0.9880000352859497	0.0	0.0	0.0	0.0	0.0	0.49900001287460327	1.0	0.5470000505447388	0.0	1.0	1.0	0.023000001907348633	1.0	0.9950000643730164	0.9860000610351562	0.0010000000474974513	0.8990000486373901	1.0	1.0
1.0	0.0	1.0	1.0	0.012000000104308128	0.10200000554323196	0.0	0.9730000495910645	1.0	0.07600000500679016	0.0	0.0	0.07400000095367432	0.0	1.0	0.010000000707805157	0.0	1.0	0.012000000104308128	1.0	0.0	0.0	0.9310000538825989	1.0	0.0	0.0	1.0	0.8750000596046448	0.9800000190734863	0.009000000543892384	0.9860000610351562	1.0	0.0	0.3540000021457672	1.0	1.0	1.0	0.5940000414848328	0.0	0.0	1.0	1.0	0.0	1.0	0.9920000433921814	0.0	0.0	0.0	0.0	0.0	0.6890000104904175	1.0	0.4650000333786011	0.0	1.0	1.0	0.01900000125169754	1.0	0.9930000305175781	0.9960000514984131	0.0	0.8580000400543213	1.0	1.0
1.0	0.0010000000474974513	1.0	1.0	0.012000000104308128	0.18800000846385956	0.0	0.9610000252723694	1.0	0.06700000166893005	0.0	0.0	0.09200000762939453	0.0	1.0	0.007000000216066837	0.0	1.0	0.02500000037252903	1.0	0.0	0.0	0.9080000519752502	1.0	0.0	0.0	1.0	0.9770000576972961	0.9940000176429749	0.0010000000474974513	0.9960000514984131	1.0	0.0	0.20200000703334808	1.0	1.0	1.0	0.5160000324249268	0.0	0.0	1.0	1.0	0.0	1.0	0.9920000433921814	0.0	0.0	0.0	0.0	0.0	0.484000027179718	1.0	0.6330000162124634	0.0	1.0	1.0	0.009000000543892384	1.0	0.9950000643730164	0.9920000433921814	0.0	0.9480000734329224	1.0	1.0
0.999000072479248	0.005000000353902578	1.0	0.999000072479248	0.20600001513957977	0.6780000329017639	0.0	0.6570000052452087	1.0	0.05900000408291817	0.0	0.0	0.2150000035762787	0.0	1.0	0.06300000101327896	0.0	1.0	0.2510000169277191	1.0	0.0	0.0	0.718000054359436	1.0	0.0	0.0	1.0	0.9860000610351562	0.9880000352859497	0.0	1.0	1.0	0.0	0.017000000923871994	1.0	1.0	1.0	0.2110000103712082	0.0	0.0	1.0	1.0	0.0	1.0	0.9080000519752502	0.0	0.0	0.0	0.0	0.0	0.2200000137090683	1.0	0.8920000195503235	0.0	1.0	1.0	0.029000001028180122	1.0	0.9450000524520874	0.9630000591278076	0.0010000000474974513	0.9910000562667847	1.0	0.999000072479248
1.0	0.0010000000474974513	1.0	1.0	0.039000000804662704	0.4350000321865082	0.0	0.8960000276565552	1.0	0.07600000500679016	0.0	0.0	0.1340000033378601	0.0	1.0	0.003000000026077032	0.0	1.0	0.05700000375509262	1.0	0.0	0.0	0.8610000610351562	1.0	0.0	0.0	1.0	0.9880000352859497	0.9910000562667847	0.003000000026077032	0.9980000257492065	1.0	0.0	0.06300000101327896	1.0	1.0	1.0	0.4440000355243683	0.0	0.0	1.0	1.0	0.0	1.0	0.9740000367164612	0.0	0.0	0.0	0.0	0.0	0.36500000953674316	1.0	0.7160000205039978	0.0	1.0	1.0	0.024000000208616257	1.0	0.9970000386238098	0.9780000448226929	0.0	0.9570000171661377	1.0	1.0
